name,subType,budgetType,project,plan,department,division,page,value,id
"รายการบุคลากรภาครัฐ
",รวม,รวม,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,48,257524800,1_48_0
1. งบบุคลากร,รวม,รวม,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,48,254461000,1_48_1
1.1 เงินเดือนและค่าจ้างประจำ,1.1 เงินเดือนและค่าจ้างประจำ,1. งบบุคลากร,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,48,199654300,1_48_2
"1.1.1 เงินเดือน
",1.1 เงินเดือนและค่าจ้างประจำ,1. งบบุคลากร,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,48,190198900,1_48_3
"1.1.2 ค่าจ้างประจำ
",1.1 เงินเดือนและค่าจ้างประจำ,1. งบบุคลากร,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,48,9455400,1_48_4
1.2 ค่าตอบแทนพนักงานราชการ,1.2 ค่าตอบแทนพนักงานราชการ,1. งบบุคลากร,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,48,54806700,1_48_5
2. งบดำเนินงาน,รวม,รวม,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,48,3063800,1_48_6
2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2. งบดำเนินงาน,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,48,3063800,1_48_7
"(1) ค่าเช่าบ้าน
",2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2. งบดำเนินงาน,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,48,1020000,1_48_8
"(2) เงินตอบแทนพิเศษเงินเดือนเต็มขัน
",2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2. งบดำเนินงาน,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,48,214200,1_48_9
"(3) เงินสมทบกองทุนประกันสังคม
",2.1 ค่าตอบแทน ใช้สอยและวัสดุ,2. งบดำเนินงาน,"รายการบุคลากรภาครัฐ
","7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,48,1829600,1_48_10
"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
",รวม,รวม,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,566131400,1_52_0
1. งบดำเนินงาน,รวม,รวม,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,109378200,1_52_1
1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,91862200,1_52_2
"(1) รายการไม่ผูกพัน
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,88910800,1_52_3
"(1) ค่าอาหารทำการนอกเวลา
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,3320000,1_52_4
"(2) ค่าเบี้ยประชุมกรรมการ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,7516600,1_52_5
"(3) ค่าตอบแทนเหมาจ่ายแทนการจัดหารถประจำตำแหน่ง
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,9487200,1_52_6
"(4) ค่าตอบแทนกรรมการ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,212800,1_52_7
"(5) ค่าเบี้ยเลี้ยง ค่าเช่าที่พักและค่าพาหนะ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,6375000,1_52_8
"(6) ค่าเช่าทรัพย์สิน
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,100000,1_52_9
"(7) ค่าจ้างเหมาบริการ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,48663400,1_52_10
"(B) ค่าใช้จ่ายในการสัมมนาและฝึกอบรม
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,4485800,1_52_11
"(9) ค่ารับรองและพิธีการ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,1000000,1_52_12
"(10) ค่าใช้จ่ายในการบำรุงรักษาเครื่องปรับอากาศ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,350000,1_52_13
"(11) ค่าจ้างถ่ายเอกสาร
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,100000,1_52_14
"(12) วัสดุสำนักงาน
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,2300000,1_52_15
"(13) วัสดุเชื้อเพลิงและหล่อลื่น
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,500000,1_52_16
"(14) วัสดุงานบ้านงานครัว
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,600000,1_52_17
"(15) วัสดุโฆษณาและเผยแพร่
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,900000,1_52_18
"(16) วัสดุคอมพิวเตอร์
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,3000000,1_52_19
"(2) ค่าเช่ารถยนต์ 12 อัน
บ บ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,2462400,1_52_20
"วงเงินทั้งสิ้น
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,12325600,1_52_21
"ปี 2562 ตั้งงบประมาณ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,2476000,1_52_22
"ปี 2563 ตั้งงบประมาณ
น
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,2462400,1_52_23
"ปี 2564 ตั้งงบประมาณ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,2462400,1_52_24
"ปี 2565 ผูกพันงบประมาณ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,2462400,1_52_25
"ปี 2566 ผูกพันงบประมาณ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,2462400,1_52_26
"(3) ค่าเช่ารถยนต์ 2 คัน
บ บ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,489000,1_52_27
"วงเงินทั้งสิ้น
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,2445000,1_52_28
"ปี 2563 ตั้งงบประมาณ
น
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,244500,1_52_29
"ปี 2564 ตั้งงบประมาณ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,489000,1_52_30
"ปี 2565 ผูกพันงบประมาณ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,489000,1_52_31
"ปี 2556 ผูกพันงบประมาณ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,489000,1_52_32
"ปี 2567 ผูกพันงบประมาณ
",1.1 ค่าตอบแทน ใช้สอยและวัสดุ,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,733500,1_52_33
1.2 ค่าสาธารณูปโภค,1.2 ค่าสาธารณูปโภค,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,17516000,1_52_34
"(1) ค่าไฟฟ้า
",1.2 ค่าสาธารณูปโภค,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,5500000,1_52_35
"(2) ค่าประปา
",1.2 ค่าสาธารณูปโภค,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,200000,1_52_36
"(3) ค่าโทรศัพท์
",1.2 ค่าสาธารณูปโภค,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,2746000,1_52_37
"(4) ค่าไปรษณีย์
",1.2 ค่าสาธารณูปโภค,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,2150000,1_52_38
"(5) ค่าบริการสื่อสารและโทรคมนาคม
",1.2 ค่าสาธารณูปโภค,1. งบดำเนินงาน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,6920000,1_52_39
2. งบลงทุน,รวม,รวม,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,1955100,1_52_40
2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,1955100,1_52_41
"2.1.1 ค่าครุภัณฑ์
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,1955100,1_52_42
"2.1.1.1 ครุภัณฑ์คอมพิวเตอร์
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,1955100,1_52_43
"(1) ครุภัณฑ์คอมพิวเตอร์ที่มีราคาต่อหน่วยต่ำกว่า 1 ล้านบาท
รวม 1 รายการ (รวม 102 หน่วย)
",2.1 ค่าครุภัณฑ์ ที่ดินและสิ่งก่อสร้าง,2. งบลงทุน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,1955100,1_52_44
3. งบเงินอุดหนุน,รวม,รวม,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,347000000,1_52_45
3.1 เงินอุดหนุนทั่วไป,3.1 เงินอุดหนุนทั่วไป,3. งบเงินอุดหนุน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,347000000,1_52_46
"1) ค่าใช้จ่ายโครงการเพิ่มขีดสมรรถนะในการกำกับและติดตามการปฏิบัติราชการ
ในส่วนภูมิภาคของรองนายกรัฐมนตรี
",3.1 เงินอุดหนุนทั่วไป,3. งบเงินอุดหนุน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,60000000,1_52_47
"2) ค่าใช้จ่ายมูลนิธิปิดทองหลังพระสืบสานแนวพระราชดำริ และสถาบันส่งเสริมและ
พัฒนากิจกรรมปิดทองหลังพระสืบสานแนวพระราชดำริ
",3.1 เงินอุดหนุนทั่วไป,3. งบเงินอุดหนุน,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,287000000,1_52_48
4. งบรายจ่ายอื่น,รวม,รวม,"ผลผลิต : การพัฒนาติดตามและประเมินผลการปฏิบัติราชการและ
สนับสนุนการมีส่วนร่วมของประชาชน
","7.2 แผนงานพื้นฐานด้านการปรับสมดุลและพัฒนาระบบการบริหารจัดการภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานปลัดสำนักนายกรัฐมนตรี,52,107798100,1_52_49
